doi,modality,split,label
10.2147/cmar.s268375,text,internal,paper_mill
10.3892/or.2018.6424,text,internal,paper_mill
10.1155/2020/8812923,text,internal,paper_mill
10.1155/2021/5573010,text,internal,paper_mill
10.1155/2022/6565620,text,internal,paper_mill
10.1155/2022/6904769,text,internal,paper_mill
10.1155/2022/9713218,text,internal,paper_mill
10.3892/or.2017.5781,text,internal,paper_mill
10.3892/mmr.2016.5534,text,internal,paper_mill
10.1007/s00210-019-01746-8,text,internal,paper_mill
10.1155/2022/2021162,text,internal,paper_mill
10.1038/oncsis.2016.28,text,internal,paper_mill
10.3389/fphys.2020.00718,text,internal,paper_mill
10.1155/2022/7531371,text,internal,paper_mill
10.3892/mmr.2018.8444,text,internal,paper_mill
10.1155/2022/2692539,text,internal,paper_mill
10.1080/21691401.2019.1624368,text,internal,paper_mill
10.1155/2021/3870147,text,internal,paper_mill
10.3892/mmr.2017.7828,text,internal,paper_mill
10.1155/2022/6279826,text,internal,paper_mill
10.1155/2022/2017026,text,internal,paper_mill
10.1155/2022/7619438,text,internal,paper_mill
10.1177/0300060520904835,text,internal,paper_mill
10.1155/2022/3827933,text,internal,paper_mill
10.1177/1533033819861971,text,internal,paper_mill
10.1002/bab.1326,text,internal,paper_mill
10.3233/jifs-212071,text,internal,paper_mill
10.1155/2022/6446680,text,internal,paper_mill
10.1155/2022/9086540,text,internal,paper_mill
10.1155/2022/4135752,text,internal,paper_mill
10.1155/2021/7566365,text,internal,paper_mill
10.1155/2021/7733654,text,internal,paper_mill
10.1002/jcb.28329,text,internal,paper_mill
10.1155/2021/9980459,text,internal,paper_mill
10.1002/jcb.27204,text,internal,paper_mill
10.2147/cmar.s253777,text,internal,paper_mill
10.1002/2211-5463.12139,text,internal,paper_mill
10.26355/eurrev_201908_18537,text,internal,paper_mill
10.1016/j.omto.2020.03.009,text,internal,paper_mill
10.26355/eurrev_201904_17702,text,internal,paper_mill
10.2147/ott.s190303,text,internal,paper_mill
10.1155/2022/4993405,text,internal,paper_mill
10.1155/2022/7145606,text,internal,paper_mill
10.1177/2058739218819675,text,internal,paper_mill
10.1371/journal.pone.0109138,text,internal,paper_mill
10.1155/2022/9432410,text,internal,paper_mill
10.1155/2021/9981815,text,internal,paper_mill
10.1186/s13046-019-1070-x,text,internal,paper_mill
10.1002/jcb.28026,text,internal,paper_mill
10.1186/s12885-018-5199-3,text,internal,paper_mill
10.1155/2021/3347949,text,internal,paper_mill
10.3892/mmr.2021.11858,text,internal,paper_mill
10.26355/eurrev_201906_18181,text,internal,paper_mill
10.3892/mmr.2019.9830,text,internal,paper_mill
10.1155/2021/6457688,text,internal,paper_mill
10.3892/ol.2017.6433,text,internal,paper_mill
10.1155/2022/5422360,text,internal,paper_mill
10.26355/eurrev_201908_18528,text,internal,paper_mill
10.1155/2022/9942014,text,internal,paper_mill
10.1155/2021/9968907,text,internal,paper_mill
10.1155/2021/9977001,text,internal,paper_mill
10.2147/cmar.s299715,text,internal,paper_mill
10.1007/s11356-018-1331-9,text,internal,paper_mill
10.1155/2021/4022312,text,internal,paper_mill
10.3892/mmr.2017.6968,text,internal,paper_mill
10.1042/bsr20180558,text,internal,paper_mill
10.1155/2021/7380120,text,internal,paper_mill
10.3727/096504017x15144748428127,text,internal,paper_mill
10.1002/jcp.26329,text,internal,paper_mill
10.1155/2021/6591541,text,internal,paper_mill
10.1002/jcb.26344,text,internal,paper_mill
10.1155/2021/5471281,text,internal,paper_mill
10.1155/2021/1423605,text,internal,paper_mill
10.1155/2021/8689873,text,internal,paper_mill
10.3892/etm.2016.3220,text,internal,paper_mill
10.26355/eurrev_202002_20187,text,internal,paper_mill
10.1155/2022/1565094,text,internal,paper_mill
10.1177/2058739219837049,text,internal,paper_mill
10.1042/bsr20191357,text,internal,paper_mill
10.1080/21691401.2019.1624558,text,internal,paper_mill
10.1007/s12032-022-01838-1,text,internal,paper_mill
10.1155/2022/1979254,text,internal,paper_mill
10.2147/ott.s204715,text,internal,paper_mill
10.1155/2022/4591982,text,internal,paper_mill
10.3892/mmr.2021.12362,text,internal,paper_mill
10.2147/ott.s224521,text,internal,paper_mill
10.1155/2023/2891120,text,internal,paper_mill
10.1002/cam4.3726,text,internal,paper_mill
10.3233/jifs-233491,text,internal,paper_mill
10.1186/s13287-020-01908-z,text,internal,paper_mill
10.1042/bsr20160578,text,internal,paper_mill
10.1042/bsr20170710,text,internal,paper_mill
10.1080/21691401.2019.1621328,text,internal,paper_mill
10.1155/2022/4085039,text,internal,paper_mill
10.1155/2022/8157157,text,internal,paper_mill
10.1177/1010428317703841,text,internal,paper_mill
10.1002/2211-5463.12265,text,internal,paper_mill
10.1042/bsr20170799,text,internal,paper_mill
10.1155/2022/5490644,text,internal,paper_mill
10.1155/2021/1395826,text,internal,paper_mill
10.1155/2022/7825272,text,internal,paper_mill
10.1155/2022/4653602,text,internal,paper_mill
10.3892/etm.2020.8540,text,internal,paper_mill
10.3892/or.2019.7061,text,internal,paper_mill
10.1042/bsr20200485,text,internal,paper_mill
10.1155/2022/6229462,text,internal,paper_mill
10.1080/24701556.2020.1713160,text,internal,paper_mill
10.1155/2022/9539503,text,internal,paper_mill
10.2147/cmar.s270813,text,internal,paper_mill
10.1002/ar.24081,text,internal,paper_mill
10.3892/etm.2017.4608,text,internal,paper_mill
10.1155/2022/9333718,text,internal,paper_mill
10.1155/2022/9380796,text,internal,paper_mill
10.1042/bsr20160053,text,internal,paper_mill
10.3892/mmr.2017.8173,text,internal,paper_mill
10.18632/oncotarget.21431,text,internal,paper_mill
10.1155/2022/8460121,text,internal,paper_mill
10.1002/jcp.28902,text,internal,paper_mill
10.1155/2022/5450575,text,internal,paper_mill
10.1155/2021/9986376,text,internal,paper_mill
10.26355/eurrev_201810_16155,text,internal,paper_mill
10.3892/ijmm.2021.4898,text,internal,paper_mill
10.1155/2022/8150444,text,internal,paper_mill
10.1177/09603271241282584,text,internal,paper_mill
10.1155/2022/4891889,text,internal,paper_mill
10.1155/2021/9116765,text,internal,paper_mill
10.1177/2058738420954598,text,internal,paper_mill
10.1039/c9ra06993c,text,internal,paper_mill
10.1155/2021/5920035,text,internal,paper_mill
10.26355/eurrev_201903_17397,text,internal,paper_mill
10.1155/2022/1573562,text,internal,paper_mill
10.1155/2022/1278515,text,internal,paper_mill
10.1155/2021/6616982,text,internal,paper_mill
10.1039/c9ra08525d,text,internal,paper_mill
10.1155/2022/3865601,text,internal,paper_mill
10.1155/2022/5908402,text,internal,paper_mill
10.1155/2022/1562051,text,internal,paper_mill
10.1038/s41417-018-0065-7,text,internal,paper_mill
10.1155/2022/2270777,text,internal,paper_mill
10.1155/2022/2143510,text,internal,paper_mill
10.3892/mmr.2015.3757,text,internal,paper_mill
10.1042/bsr20160521,text,internal,paper_mill
10.3892/ol.2018.7769,text,internal,paper_mill
10.1155/2023/5552798,text,internal,paper_mill
10.1155/2022/6992673,text,internal,paper_mill
10.1155/2022/9350211,text,internal,paper_mill
10.1155/2022/9944847,text,internal,paper_mill
10.1155/2022/3472722,text,internal,paper_mill
10.1080/24701556.2021.1897142,text,internal,paper_mill
10.1002/2211-5463.12649,text,internal,paper_mill
10.3892/or.2015.4013,text,internal,paper_mill
10.1042/bsr20190787,text,internal,paper_mill
10.4103/1008-682x.178849,text,internal,paper_mill
10.1155/2022/1417752,text,internal,paper_mill
10.1155/2022/6124374,text,internal,paper_mill
10.1002/mgg3.1349,text,internal,paper_mill
10.1186/s12935-020-01636-7,text,internal,paper_mill
10.3892/or.2015.4406,text,internal,paper_mill
10.1039/c7ra12042g,text,internal,paper_mill
10.1155/2022/8973449,text,internal,paper_mill
10.3892/mmr.2016.5105,text,internal,paper_mill
10.26355/eurrev_201909_18857,text,internal,paper_mill
10.3892/or.2019.7381,text,internal,paper_mill
10.1155/2022/4629178,text,internal,paper_mill
10.2147/ott.s256617,text,internal,paper_mill
10.1155/2022/4507696,text,internal,paper_mill
10.1080/21691401.2019.1699809,text,internal,paper_mill
10.1155/2021/3251891,text,internal,paper_mill
10.1002/jcb.29041,text,internal,paper_mill
10.3389/fonc.2020.01433,text,internal,paper_mill
10.1155/2022/9621893,text,internal,paper_mill
10.1155/2022/9912776,text,internal,paper_mill
10.1016/j.lfs.2018.12.027,text,internal,paper_mill
10.26355/eurrev_201903_17379,text,internal,paper_mill
10.1155/2022/2521816,text,internal,paper_mill
10.1177/2058739219844393,text,internal,paper_mill
10.1155/2022/5054507,text,internal,paper_mill
10.1007/s12192-019-00970-8,text,internal,paper_mill
10.2147/cmar.s269258,text,internal,paper_mill
10.1155/2022/5217625,text,internal,paper_mill
10.1155/2022/8371885,text,internal,paper_mill
10.1080/24701556.2018.1513529,text,internal,paper_mill
10.1177/2058739218782228,text,internal,paper_mill
10.1155/2020/1974506,text,internal,paper_mill
10.26355/eurrev_202005_21152,text,internal,paper_mill
10.3892/mmr.2014.2268,text,internal,paper_mill
10.1155/2021/8997915,text,internal,paper_mill
10.18632/aging.102167,text,internal,paper_mill
10.1155/2021/9963700,text,internal,paper_mill
10.2147/ott.s87183,text,internal,paper_mill
10.3389/fonc.2020.00441,text,internal,paper_mill
10.3892/ijo.2015.2929,text,internal,paper_mill
10.1155/2022/3839670,text,internal,paper_mill
10.1155/2022/6771005,text,internal,paper_mill
10.1016/j.omtn.2017.10.008,text,internal,paper_mill
10.3892/or.2015.4186,text,internal,paper_mill
10.1155/2022/7042014,text,internal,paper_mill
10.1016/j.arabjc.2021.103584,text,internal,paper_mill
10.1155/2022/4421418,text,internal,paper_mill
10.1155/2022/1862404,text,internal,paper_mill
10.1155/2022/7199290,text,internal,paper_mill
10.1155/2022/9764770,text,internal,paper_mill
10.1016/j.febslet.2013.04.002,text,internal,paper_mill
10.1042/bsr20150258,text,internal,paper_mill
10.3892/etm.2017.4733,text,internal,paper_mill
10.1080/21655979.2020.1754038,text,internal,paper_mill
10.1155/2022/5224288,text,internal,paper_mill
10.1002/jcb.26313,text,internal,paper_mill
10.3892/ol.2018.8374,text,internal,paper_mill
10.1080/15384101.2020.1786649,text,internal,paper_mill
10.3892/etm.2018.5918,text,internal,paper_mill
10.1042/bsr20170837,text,internal,paper_mill
10.3892/ijmm.2017.3118,text,internal,paper_mill
10.1155/2022/3787162,text,internal,paper_mill
10.26355/eurrev_201908_18524,text,internal,paper_mill
10.1155/2022/5260608,text,internal,paper_mill
10.1155/2021/6687963,text,internal,paper_mill
10.1155/2022/6316158,text,internal,paper_mill
10.1155/2022/6481846,text,internal,paper_mill
10.3892/mmr.2015.4393,text,internal,paper_mill
10.1155/2022/6157026,text,internal,paper_mill
10.1038/s41419-020-03266-3,text,internal,paper_mill
10.1002/2211-5463.12215,text,internal,paper_mill
10.1155/2021/6468405,text,internal,paper_mill
10.1155/2022/1394042,text,internal,paper_mill
10.1002/ar.24194,text,internal,paper_mill
10.3892/or.2017.5636,text,internal,paper_mill
10.1002/biof.1589,text,internal,paper_mill
10.1155/2021/9809990,text,internal,paper_mill
10.3934/mbe.2022384,text,internal,paper_mill
10.1002/jcb.29282,text,internal,paper_mill
10.3892/or.2020.7908,text,internal,paper_mill
10.3892/etm.2018.6223,text,internal,paper_mill
10.1042/bsr20182489,text,internal,paper_mill
10.1155/2022/9696403,text,internal,paper_mill
10.1159/000494236,text,internal,paper_mill
10.1155/2020/2727060,text,internal,paper_mill
10.3892/or.2021.8068,text,internal,paper_mill
10.3389/fchem.2022.928047,text,internal,paper_mill
10.1007/s13277-015-3749-8,text,internal,paper_mill
10.1155/2022/3440586,text,internal,paper_mill
10.1039/c9ra07823a,text,internal,paper_mill
10.1080/15384101.2019.1674071,text,internal,paper_mill
10.1155/2022/7979523,text,internal,paper_mill
10.1155/2022/6201067,text,internal,paper_mill
10.3892/ol.2016.4904,text,internal,paper_mill
10.3892/mmr.2015.3827,text,internal,paper_mill
10.3892/ijo.2015.3117,text,internal,paper_mill
10.1155/2023/2334675,text,internal,paper_mill
10.26355/eurrev_201910_19157,text,internal,paper_mill
10.18632/aging.103482,text,internal,paper_mill
10.1155/2022/2327669,text,internal,paper_mill
10.1186/s13046-018-0770-y,text,internal,paper_mill
10.1016/j.ccr.2009.02.007,text,internal,control
10.1074/jbc.m111.291195,text,internal,control
10.1016/j.cllc.2016.03.004,text,internal,control
10.1093/carcin/bgs023,text,internal,control
10.1038/s41388-021-01859-6,text,internal,control
10.1016/j.cell.2015.04.048,text,internal,control
10.1016/j.ccell.2024.10.007,text,internal,control
10.1093/annonc/mdm453,text,internal,control
10.3126/jnpa.v26i1.6631,text,internal,control
10.3390/cancers16040709,text,internal,control
10.3945/ajcn.2009.27480,text,internal,control
10.1002/ijc.29330,text,internal,control
10.1172/jci161084,text,internal,control
10.3390/genes13050902,text,internal,control
10.1002/cncr.28174,text,internal,control
10.1016/j.ccell.2015.10.009,text,internal,control
10.1002/1097-0215(20001120)89:6<475::aid-ijc2>3.0.co;2-t,text,internal,control
10.1371/journal.pone.0109610,text,internal,control
10.1016/j.molcel.2005.12.007,text,internal,control
10.1096/fj.201800687,text,internal,control
10.1039/c3fo60370a,text,internal,control
10.1038/sj.emboj.7600302,text,internal,control
10.1038/s41388-024-02976-8,text,internal,control
10.1016/j.ccr.2004.06.015,text,internal,control
10.1093/jnci/djv341,text,internal,control
10.1097/md.0000000000002861,text,internal,control
10.1016/j.ccell.2019.07.006,text,internal,control
10.3390/cancers15071972,text,internal,control
10.1016/j.cell.2004.07.013,text,internal,control
10.1038/s41388-018-0534-3,text,internal,control
10.1038/onc.2012.552,text,internal,control
10.1016/j.molcel.2018.08.014,text,internal,control
10.1152/ajpcell.00586.2008,text,internal,control
10.1309/ajcp12mrvvhtckej,text,internal,control
10.1016/j.taap.2004.10.014,text,internal,control
10.1016/j.ejcts.2004.02.026,text,internal,control
10.1371/journal.pone.0189300,text,internal,control
10.1038/bjc.2014.195,text,internal,control
10.3390/ijms20153821,text,internal,control
10.1186/s12929-017-0341-0,text,internal,control
10.1186/1477-7827-8-35,text,internal,control
10.1038/s41388-023-02776-6,text,internal,control
10.1002/path.2306,text,internal,control
10.1002/ijc.22999,text,internal,control
10.1038/s41388-022-02537-x,text,internal,control
10.1016/j.ccr.2014.03.010,text,internal,control
10.1007/s10350-004-0851-1,text,internal,control
10.1186/1472-6793-1-1,text,internal,control
10.1002/jmv.21296,text,internal,control
10.1038/s12276-021-00686-9,text,internal,control
10.1016/j.ccr.2005.04.030,text,internal,control
10.1021/pr2004133,text,internal,control
10.1038/sj.emboj.7600170,text,internal,control
10.1111/j.1440-1746.2011.06892.x,text,internal,control
10.1002/mc.20213,text,internal,control
10.1038/s41388-021-01932-0,text,internal,control
10.15252/embj.2020106065,text,internal,control
10.1016/j.ccr.2010.09.009,text,internal,control
10.1093/jnci/djg012,text,internal,control
10.1002/mnfr.200900550,text,internal,control
10.1371/journal.pone.0018308,text,internal,control
10.1016/j.ccell.2021.03.009,text,internal,control
10.1016/j.ccr.2013.04.017,text,internal,control
10.1016/j.cell.2016.05.046,text,internal,control
10.1016/j.jprot.2013.04.024,text,internal,control
10.1192/bjp.bp.116.181362,text,internal,control
10.1074/mcp.m112.017384,text,internal,control
10.1371/journal.pone.0152165,text,internal,control
10.21873/anticanres.12337,text,internal,control
10.3390/ijms18091903,text,internal,control
10.3748/wjg.v11.i21.3197,text,internal,control
