doi,pmid,pmcid,label,source,journal,country,pub_year
10.1016/j.ccr.2010.03.012,20385356,,control,openalex,Cancer Cell,United States,2010
10.1016/s1535-6108(03)00190-9,12957287,,control,openalex,Cancer Cell,United States,2003
10.1016/j.ccr.2013.08.012,24035453,,control,openalex,Cancer Cell,United States,2013
10.1016/j.ccell.2017.07.010,,,control,openalex,Cancer Cell,,2017
10.1016/j.cell.2019.02.012,30849372,,control,openalex,Cell,United Kingdom,2019
10.1016/j.ccell.2020.04.011,32396853,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccell.2016.08.013,27622329,,control,openalex,Cancer Cell,United States,2016
10.1016/j.cell.2018.08.065,30241606,,control,openalex,Cell,Germany,2018
10.1016/j.cell.2012.01.014,22304912,,control,openalex,Cell,Canada,2012
10.1016/j.molcel.2016.08.015,27642049,,control,openalex,Molecular Cell,Spain,2016
10.1016/j.ccell.2015.05.005,26058078,,control,openalex,Cancer Cell,United States,2015
10.1016/j.cell.2013.03.019,23781554,,control,openalex,Cell,United States,2013
10.1016/s1535-6108(02)00069-7,12124173,,control,openalex,Cancer Cell,United States,2002
10.1016/s1535-6108(03)00025-4,12620404,,control,openalex,Cancer Cell,United States,2003
10.1016/j.ccell.2021.06.008,34256905,,control,openalex,Cancer Cell,Spain,2021
10.1016/j.ccr.2007.08.029,17996648,,control,openalex,Cancer Cell,United States,2007
10.1016/j.cell.2009.11.016,,,control,openalex,Cell,,2009
10.1016/j.ccell.2016.03.019,27070698,,control,openalex,Cancer Cell,Italy,2016
10.1016/j.ccr.2013.05.008,23810565,,control,openalex,Cancer Cell,Germany,2013
10.1093/emboj/20.11.2631,11387198,,control,openalex,The EMBO Journal,United States,2001
10.1016/j.ccell.2021.01.009,33513347,,control,openalex,Cancer Cell,Netherlands,2021
10.1016/j.cell.2014.01.005,24529372,,control,openalex,Cell,Japan,2014
10.1016/s1535-6108(03)00087-4,12726856,,control,openalex,Cancer Cell,United States,2003
10.1016/j.cell.2018.06.039,30033370,,control,openalex,Cell,United States,2018
10.1093/emboj/20.24.6958,11742973,,control,openalex,The EMBO Journal,Australia,2001
10.1016/j.ccell.2020.04.005,32413275,,control,openalex,Cancer Cell,United Kingdom,2020
10.1016/j.ccell.2022.01.011,35120602,,control,openalex,Cancer Cell,United Kingdom,2022
10.1016/j.ccell.2024.08.003,39214092,,control,openalex,Cancer Cell,United States,2024
10.1016/j.cell.2019.10.037,,,control,openalex,Cell,,2019
10.1016/j.ccr.2005.06.010,16023597,,control,openalex,Cancer Cell,United States,2005
10.1016/j.ccr.2013.03.012,23602409,,control,openalex,Cancer Cell,United States,2013
10.1016/s1535-6108(03)00029-1,12676580,,control,openalex,Cancer Cell,United States,2003
10.15252/embj.201490785,25572593,,control,openalex,The EMBO Journal,Germany,2015
10.1016/j.ccell.2016.06.020,27478041,,control,openalex,Cancer Cell,United Kingdom,2016
10.1016/j.ccr.2010.10.002,21035406,,control,openalex,Cancer Cell,United States,2010
10.1016/j.ccr.2013.08.018,24075834,,control,openalex,Cancer Cell,France,2013
10.1016/j.cell.2014.01.038,24581497,,control,openalex,Cell,United States,2014
10.1016/j.ccell.2023.05.015,37327788,,control,openalex,Cancer Cell,United States,2023
10.1016/j.molcel.2023.12.027,38242097,,control,openalex,Molecular Cell,Canada,2024
10.1016/j.ccr.2012.02.014,22439925,,control,openalex,Cancer Cell,United States,2012
10.1016/j.cell.2018.09.035,30290139,,control,openalex,Cell,United States,2018
10.1016/j.molcel.2021.09.002,34562372,,control,openalex,Molecular Cell,Netherlands,2021
10.1016/j.ccr.2013.06.007,23845440,,control,openalex,Cancer Cell,United States,2013
10.1016/j.ccell.2016.09.003,27728804,,control,openalex,Cancer Cell,United States,2016
10.1016/j.ccell.2016.10.011,27846382,,control,openalex,Cancer Cell,United States,2016
10.1038/emboj.2011.490,22293751,,control,openalex,The EMBO Journal,United Kingdom,2012
10.1016/j.ccr.2013.10.013,24332043,,control,openalex,Cancer Cell,United States,2013
10.1016/j.ccell.2024.05.009,38821059,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccr.2009.01.009,19185839,,control,openalex,Cancer Cell,United States,2009
10.1016/j.ccr.2007.05.009,17613436,,control,openalex,Cancer Cell,United States,2007
10.1016/j.cell.2018.11.006,30500529,,control,openalex,Cell,United States,2018
10.1016/j.cell.2020.05.017,32497499,,control,openalex,Cell,United States,2020
10.1016/j.cell.2016.11.055,27984722,,control,openalex,Cell,United States,2016
10.1016/j.cell.2017.01.036,28187271,,control,openalex,Cell,United States,2017
10.1016/j.ccell.2023.09.017,37863065,,control,openalex,Cancer Cell,United States,2023
10.1016/j.cell.2023.01.035,36905928,,control,openalex,Cell,United States,2023
10.1016/j.cell.2018.12.038,30712866,,control,openalex,Cell,United Kingdom,2019
10.1016/j.ccell.2015.07.011,26267531,,control,openalex,Cancer Cell,United States,2015
10.1016/j.ccell.2019.07.010,31474570,,control,openalex,Cancer Cell,United States,2019
10.1016/j.ccr.2008.01.023,18242509,,control,openalex,Cancer Cell,United States,2008
10.1016/j.ccell.2024.03.009,38608702,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccr.2006.07.014,16904606,,control,openalex,Cancer Cell,Denmark,2006
10.1016/j.ccell.2023.01.008,36787695,,control,openalex,Cancer Cell,France,2023
10.1016/j.ccell.2019.05.013,31287991,,control,openalex,Cancer Cell,United Kingdom,2019
10.1016/j.ccell.2017.10.013,29136501,,control,openalex,Cancer Cell,Canada,2017
10.1016/j.cell.2015.07.056,26317465,,control,openalex,Cell,Canada,2015
10.1016/j.ccr.2009.10.006,19878864,,control,openalex,Cancer Cell,United States,2009
10.1016/j.cell.2012.02.059,22541434,,control,openalex,Cell,United Kingdom,2012
10.1016/j.ccell.2022.06.003,35750051,,control,openalex,Cancer Cell,United States,2022
10.1016/j.ccell.2022.05.002,35623340,,control,openalex,Cancer Cell,United Kingdom,2022
10.1016/j.molcel.2007.09.004,17889659,,control,openalex,Molecular Cell,United States,2007
10.1016/j.ccell.2023.12.001,38157866,,control,openalex,Cancer Cell,United States,2023
10.1016/j.ccr.2013.11.007,24332039,,control,openalex,Cancer Cell,Belgium,2013
10.1016/j.ccr.2007.07.013,17692801,,control,openalex,Cancer Cell,United States,2007
10.1016/j.ccr.2014.01.009,24525232,,control,openalex,Cancer Cell,United States,2014
10.1016/j.ccell.2016.05.005,27300434,,control,openalex,Cancer Cell,Italy,2016
10.1016/j.ccr.2011.07.013,21840483,,control,openalex,Cancer Cell,United States,2011
10.1016/j.ccell.2018.07.013,30107181,,control,openalex,Cancer Cell,United Kingdom,2018
10.1016/j.molcel.2021.03.019,33831358,,control,openalex,Molecular Cell,United Kingdom,2021
10.1016/j.cell.2012.08.029,22980975,,control,openalex,Cell,United States,2012
10.1016/j.cell.2014.01.066,24725405,,control,openalex,Cell,United States,2014
10.1016/j.ccell.2024.10.007,39486411,,control,openalex,Cancer Cell,United States,2024
10.1016/j.molcel.2017.12.034,,,control,openalex,Molecular Cell,,2018
10.1016/j.ccr.2011.03.011,21575864,,control,openalex,Cancer Cell,United States,2011
10.1016/j.molcel.2010.03.012,20385084,,control,openalex,Molecular Cell,Spain,2010
10.1016/s1535-6108(04)00112-6,15144956,,control,openalex,Cancer Cell,United States,2004
10.1016/j.cell.2018.04.008,29677503,,control,openalex,Cell,United States,2018
10.1038/s44318-024-00040-5,38316991,,control,openalex,The EMBO Journal,Italy,2024
10.1016/j.ccr.2014.06.026,25117710,,control,openalex,Cancer Cell,United States,2014
10.1016/j.ccell.2015.03.003,,,control,openalex,Cancer Cell,,2015
10.1016/j.ccr.2011.02.005,21481792,,control,openalex,Cancer Cell,Italy,2011
10.1016/j.molcel.2021.06.014,34216543,,control,openalex,Molecular Cell,United States,2021
10.1016/j.ccell.2021.04.012,33974855,,control,openalex,Cancer Cell,United States,2021
10.1016/j.molcel.2010.12.024,21211718,,control,openalex,Molecular Cell,Switzerland,2011
10.1016/j.ccell.2024.02.009,38471458,,control,openalex,Cancer Cell,Spain,2024
10.1016/j.molcel.2010.11.029,21172654,,control,openalex,Molecular Cell,United States,2010
10.1016/j.ccr.2004.08.018,15380518,,control,openalex,Cancer Cell,United States,2004
10.1016/j.cell.2006.11.040,17218261,,control,openalex,Cell,United States,2007
10.1016/j.molcel.2020.09.006,32997964,,control,openalex,Molecular Cell,United States,2020
10.1016/j.ccr.2010.11.004,,,control,openalex,Cancer Cell,United States,2010
10.1016/j.ccell.2023.05.004,37267953,,control,openalex,Cancer Cell,United Kingdom,2023
10.1016/j.molcel.2015.10.040,26590714,,control,openalex,Molecular Cell,United Kingdom,2015
10.1016/j.ccell.2024.11.010,39672171,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccr.2009.01.021,19249681,,control,openalex,Cancer Cell,Canada,2009
10.15252/embj.2021108125,34617326,,control,openalex,The EMBO Journal,Spain,2021
10.1016/j.ccr.2006.10.001,,,control,openalex,Cancer Cell,United States,2006
10.1016/s0092-8674(00)00208-7,11163181,,control,openalex,Cell,United States,2000
10.1016/j.ccell.2021.03.003,33848475,,control,openalex,Cancer Cell,United States,2021
10.1016/j.cell.2013.03.021,23622249,,control,openalex,Cell,United States,2013
10.1016/j.cell.2024.10.036,39461336,,control,openalex,Cell,,2024
10.1016/j.ccell.2016.11.008,,,control,openalex,Cancer Cell,,2016
10.1093/emboj/20.20.5578,11598001,,control,openalex,The EMBO Journal,United States,2001
10.1016/j.molcel.2021.01.015,33539787,,control,openalex,Molecular Cell,United States,2021
10.1016/j.ccell.2016.03.007,27070701,,control,openalex,Cancer Cell,United States,2016
10.1016/j.cell.2017.01.017,28187290,,control,openalex,Cell,United States,2017
10.1016/j.ccr.2012.07.024,22975374,,control,openalex,Cancer Cell,United States,2012
10.1016/j.ccell.2023.03.008,37037615,,control,openalex,Cancer Cell,France,2023
10.1016/j.cell.2015.04.048,26004068,,control,openalex,Cell,United States,2015
10.1016/j.ccell.2021.06.018,34375612,,control,openalex,Cancer Cell,United States,2021
10.1016/j.ccell.2015.10.005,26626085,,control,openalex,Cancer Cell,Canada,2015
10.1016/j.ccell.2020.12.007,33417831,,control,openalex,Cancer Cell,United States,2021
10.1016/j.cell.2013.02.013,,,control,openalex,Cell,,2013
10.1016/j.ccell.2024.05.004,38821060,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccell.2017.03.007,28416184,,control,openalex,Cancer Cell,United Kingdom,2017
10.1016/j.ccell.2024.08.016,39270645,,control,openalex,Cancer Cell,United States,2024
10.1016/j.molcel.2019.03.002,30954402,,control,openalex,Molecular Cell,France,2019
10.1016/j.cell.2006.11.001,17110329,,control,openalex,Cell,United States,2006
10.1016/s0092-8674(00)80580-2,10089885,,control,openalex,Cell,United States,1999
10.1016/j.ccell.2016.09.015,27728798,,control,openalex,Cancer Cell,Spain,2016
10.1016/j.ccr.2004.06.021,15261138,,control,openalex,Cancer Cell,United States,2004
10.1016/j.ccell.2022.11.014,36525971,,control,openalex,Cancer Cell,Netherlands,2022
10.1016/j.ccell.2022.07.010,35944497,,control,openalex,Cancer Cell,United States,2022
10.1016/j.ccr.2011.08.018,21907919,,control,openalex,Cancer Cell,United States,2011
10.1016/j.cell.2016.12.022,28111070,,control,openalex,Cell,United States,2017
10.1016/j.cell.2016.02.065,26997480,,control,openalex,Cell,United States,2016
10.1016/j.ccr.2009.07.011,19647219,,control,openalex,Cancer Cell,United Kingdom,2009
10.1016/j.ccr.2006.11.015,17157783,,control,openalex,Cancer Cell,United States,2006
10.1016/j.ccr.2013.01.002,23410972,,control,openalex,Cancer Cell,Germany,2013
10.1016/j.ccell.2023.12.002,38157863,,control,openalex,Cancer Cell,United Kingdom,2023
10.1016/j.ccell.2021.02.004,33606995,,control,openalex,Cancer Cell,United States,2021
10.1016/s1535-6108(03)00306-4,14706333,,control,openalex,Cancer Cell,United States,2003
10.15252/embj.2021109683,34642948,,control,openalex,The EMBO Journal,United States,2021
10.1016/j.ccr.2014.02.019,24684847,,control,openalex,Cancer Cell,Spain,2014
10.1016/j.cell.2021.07.016,34358469,,control,openalex,Cell,United States,2021
10.1016/j.cell.2021.02.020,33667368,,control,openalex,Cell,United States,2021
10.1016/j.ccell.2020.09.013,33049203,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccell.2014.12.009,25584889,,control,openalex,Cancer Cell,United Kingdom,2015
10.1016/j.ccr.2011.04.008,21575859,,control,openalex,Cancer Cell,United States,2011
10.1016/j.molcel.2006.03.038,16678109,,control,openalex,Molecular Cell,United States,2006
10.1016/j.ccell.2024.10.004,39486409,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccr.2010.11.002,21075303,,control,openalex,Cancer Cell,United States,2010
10.1016/j.molcel.2020.11.027,33340488,,control,openalex,Molecular Cell,Belgium,2020
10.1016/j.ccell.2015.04.010,26004684,,control,openalex,Cancer Cell,United States,2015
10.15252/embj.201693929,27481935,,control,openalex,The EMBO Journal,United Kingdom,2016
10.1016/j.cell.2015.11.002,26590416,,control,openalex,Cell,United States,2015
10.1016/j.ccr.2005.08.007,16169459,,control,openalex,Cancer Cell,United States,2005
10.1016/j.cell.2009.04.021,19524505,,control,openalex,Cell,United States,2009
10.1016/j.ccr.2014.06.021,25026205,,control,openalex,Cancer Cell,United States,2014
10.1016/j.ccell.2023.09.002,37774700,,control,openalex,Cancer Cell,United States,2023
10.15252/embj.201489004,25736378,,control,openalex,The EMBO Journal,Germany,2015
10.1016/j.ccell.2020.03.017,32289269,,control,openalex,Cancer Cell,United States,2020
10.1016/j.cell.2018.03.033,29625049,,control,openalex,Cell,United States,2018
10.1016/j.ccell.2020.04.014,32442403,,control,openalex,Cancer Cell,United States,2020
10.1016/j.molcel.2023.11.001,38029751,,control,openalex,Molecular Cell,United States,2023
10.1016/j.cell.2015.06.053,,,control,openalex,Cell,,2015
10.1016/j.ccell.2016.10.012,27846383,,control,openalex,Cancer Cell,United States,2016
10.1016/j.ccr.2011.01.020,21316604,,control,openalex,Cancer Cell,United States,2011
10.1016/s1535-6108(01)00002-2,12086888,,control,openalex,Cancer Cell,United States,2002
10.1016/j.cell.2017.11.010,29224780,,control,openalex,Cell,Netherlands,2017
10.1016/j.molcel.2008.04.002,18471976,,control,openalex,Molecular Cell,United States,2008
10.1016/j.ccr.2010.06.011,20609345,,control,openalex,Cancer Cell,United States,2010
10.1016/j.ccr.2006.02.025,16530698,,control,openalex,Cancer Cell,United States,2006
10.1016/j.ccell.2018.04.005,29763618,,control,openalex,Cancer Cell,Switzerland,2018
10.1016/j.ccell.2020.11.003,33321084,,control,openalex,Cancer Cell,United States,2020
10.1016/j.cell.2016.08.058,27610560,,control,openalex,Cell,United States,2016
10.1016/j.cell.2013.09.031,24120137,,control,openalex,Cell,United States,2013
10.1016/j.ccell.2023.04.002,37116492,,control,openalex,Cancer Cell,Netherlands,2023
10.1016/j.ccell.2016.03.018,27070692,,control,openalex,Cancer Cell,Australia,2016
10.1016/j.cell.2023.02.002,37059069,,control,openalex,Cell,Germany,2023
10.1016/j.ccr.2011.11.014,22172724,,control,openalex,Cancer Cell,Netherlands,2011
10.1016/j.cell.2017.06.010,28753430,,control,openalex,Cell,United States,2017
10.1016/j.ccr.2009.01.011,19185843,,control,openalex,Cancer Cell,Netherlands,2009
10.1016/j.ccell.2016.12.008,28073000,,control,openalex,Cancer Cell,United States,2017
10.1016/j.ccell.2018.06.007,29990503,,control,openalex,Cancer Cell,United Kingdom,2018
10.1016/j.ccell.2020.10.008,33157050,,control,openalex,Cancer Cell,United States,2020
10.1016/j.ccr.2011.01.019,21397856,,control,openalex,Cancer Cell,Switzerland,2011
10.1016/j.ccell.2021.07.016,34348121,,control,openalex,Cancer Cell,Denmark,2021
10.1016/j.ccell.2023.11.009,38086334,,control,openalex,Cancer Cell,United States,2023
10.1016/j.ccell.2024.01.009,38350424,,control,openalex,Cancer Cell,United States,2024
10.1016/j.ccr.2005.04.030,15950903,,control,openalex,Cancer Cell,United States,2005
10.1016/j.ccell.2020.12.004,33340450,,control,openalex,Cancer Cell,Japan,2020
10.1016/j.ccr.2012.08.018,22975368,,control,openalex,Cancer Cell,United States,2012
10.1016/j.ccell.2022.12.008,36638784,,control,openalex,Cancer Cell,United States,2023
10.1016/j.ccr.2004.09.019,,,control,openalex,Cancer Cell,United States,2004
10.1016/j.ccr.2005.04.024,15894261,,control,openalex,Cancer Cell,United States,2005
10.1016/j.ccell.2014.11.018,25600339,,control,openalex,Cancer Cell,United States,2015
10.1016/j.ccr.2006.10.014,17097553,,control,openalex,Cancer Cell,United States,2006
10.1016/j.ccell.2021.05.003,34087163,,control,openalex,Cancer Cell,United States,2021
10.1016/j.ccell.2022.10.018,36379205,,control,openalex,Cancer Cell,Canada,2022
10.1016/j.cell.2014.10.032,25417160,,control,openalex,Cell,United States,2014
10.1016/j.cell.2014.01.040,24581498,,control,openalex,Cell,United States,2014
10.1016/j.ccell.2021.11.004,34861158,,control,openalex,Cancer Cell,United States,2021
10.1016/j.ccr.2004.09.004,15380508,,control,openalex,Cancer Cell,United States,2004
10.1016/j.molcel.2020.05.018,32504556,,control,openalex,Molecular Cell,United States,2020
10.15252/embj.2022111620,37545364,,control,openalex,The EMBO Journal,Germany,2023
10.1038/emboj.2010.324,21206509,,control,openalex,The EMBO Journal,United States,2011
10.1016/j.ccell.2022.05.004,35623342,,control,openalex,Cancer Cell,United States,2022
10.1016/j.ccell.2018.07.011,30107171,,control,openalex,Cancer Cell,United States,2018
10.1016/j.molcel.2019.05.036,31302002,,control,openalex,Molecular Cell,Spain,2019
10.1016/j.ccr.2011.03.002,21481787,,control,openalex,Cancer Cell,United States,2011
10.1016/j.molcel.2015.11.005,26590709,,control,openalex,Molecular Cell,United States,2015
10.1016/j.ccell.2015.10.010,26555172,,control,openalex,Cancer Cell,United States,2015
